,user,#_messages,#_messages_as_percentage_of_total,mean,time_delta,programming_language,time_delta_s
18328,Shreenika,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 00:32:48.045000,python,0.022778298611111112
18329,Shreesha,2.0,2.657393426565324e-07,0.16666666666666666,223 days 22:29:13.410000,python,223.9369607638889
18330,Shreeya,4.0,5.314786853130648e-07,0.3333333333333333,0 days 02:46:03.419000,python,0.11531734953703704
18331,Shreeyan,3.0,3.9860901398479863e-07,0.25,0 days 00:00:22.201000,python,0.0002569560185185185
18332,Shreshta,73.0,9.699486006963433e-06,6.083333333333333,149 days 09:06:10.520000,python,149.37928842592592
18333,Shresta,2.0,2.657393426565324e-07,0.16666666666666666,206 days 13:17:32.205000,python,206.5538449652778
18334,Shreyan,10.0,1.3286967132826622e-06,0.8333333333333334,83 days 10:50:52.272000,python,83.4519938888889
18335,Shreyansh,216.0,2.8699849006905504e-05,18.0,15 days 20:03:15.603000,python,15.835597256944444
18336,Shreyas,7.0,9.300876992978635e-07,0.5833333333333334,0 days 00:12:07.555000,python,0.008420775462962963
18338,Shriya,4.0,5.314786853130648e-07,0.3333333333333333,92 days 13:33:16.608000,python,92.56477555555556
18339,Shriyan,11.0,1.4615663846109284e-06,0.9166666666666666,7 days 18:43:35.635000,python,7.7802735532407405
18340,Shriyansh,8.0,1.0629573706261297e-06,0.6666666666666666,164 days 19:11:11.224000,python,164.79943546296298
18341,Shruti,50.0,6.6434835664133105e-06,4.166666666666667,24 days 04:28:09.898000,python,24.186225671296295
18342,Shterna,95.0,1.262261877618529e-05,7.916666666666667,263 days 19:41:43.301000,python,263.8206400578704
18343,Shua,4.0,5.314786853130648e-07,0.3333333333333333,151 days 12:33:06.214000,python,151.52298858796297
18344,Shuai,4.0,5.314786853130648e-07,0.3333333333333333,4 days 00:22:56.312000,python,4.015929537037037
18345,Shuangfeng,2.0,2.657393426565324e-07,0.16666666666666666,1 days 14:18:44.436000,python,1.5963476388888889
18346,Shuangjun,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:24.717000,python,0.0009805208333333332
18347,Shuangyi,6.0,7.972180279695973e-07,0.5,0 days 00:03:05.645000,python,0.0021486689814814814
18348,Shuayb,3.0,3.9860901398479863e-07,0.25,0 days 00:03:59.520000,python,0.0027722222222222224
18349,Shubh,21.0,2.7902630978935906e-06,1.75,5 days 01:48:07.810000,python,5.0750903935185185
18350,Shukri,24.0,3.188872111878389e-06,2.0,0 days 00:28:17.778000,python,0.019650208333333332
18351,Shukrona,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:07:31.136000,python,0.0052214814814814815
18352,Shulamis,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:53.823000,python,0.0013173958333333334
18353,Shun,6.0,7.972180279695973e-07,0.5,63 days 22:00:12.474000,python,63.91681104166667
18354,Shuo,2.0,2.657393426565324e-07,0.16666666666666666,4 days 18:25:30.186000,python,4.7677104861111115
18355,Shya,3.0,3.9860901398479863e-07,0.25,128 days 08:56:32.701000,python,128.37260070601852
18357,Shyann,53.0,7.042092580398109e-06,4.416666666666667,85 days 03:35:22.979000,python,85.14957151620371
18358,Shyanna,8.0,1.0629573706261297e-06,0.6666666666666666,232 days 00:40:04.561000,python,232.02783056712963
18359,Shyanne,18.0,2.3916540839087917e-06,1.5,2 days 01:38:02.950000,python,2.0680896990740743
18360,Shye,3.0,3.9860901398479863e-07,0.25,0 days 00:04:12.976000,python,0.002927962962962963
18361,Shyheim,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:50.197000,python,0.0005809837962962963
18362,Shylah,11.0,1.4615663846109284e-06,0.9166666666666666,1 days 07:28:57.532000,python,1.3117769907407408
18364,Shylo,43.0,5.713395867115447e-06,3.5833333333333335,243 days 01:46:24.058000,python,243.0738895601852
18365,Shyloh,145.0,1.92661023425986e-05,12.083333333333334,59 days 23:33:04.995000,python,59.9813078125
18366,Shylynn,3.0,3.9860901398479863e-07,0.25,0 days 00:24:36.927000,python,0.0170940625
18367,Shyne,3.0,3.9860901398479863e-07,0.25,187 days 22:34:58.567000,python,187.94095563657407
18368,Si,12.0,1.5944360559391945e-06,1.0,2 days 20:30:08.427000,python,2.854264201388889
18369,Sia,37.0,4.91617783914585e-06,3.0833333333333335,136 days 07:32:37.236000,python,136.3143198611111
18370,Siaani,9.0,1.1958270419543959e-06,0.75,0 days 00:20:49.064000,python,0.01445675925925926
18371,Siaire,5.0,6.643483566413311e-07,0.4166666666666667,1 days 18:34:37.155000,python,1.7740411458333334
18372,Siaka,12.0,1.5944360559391945e-06,1.0,78 days 08:24:45.810000,python,78.35053020833334
18373,Siam,6.0,7.972180279695973e-07,0.5,84 days 02:47:23.125000,python,84.11623987268518
18374,Sian,9.0,1.1958270419543959e-06,0.75,13 days 16:04:57.826000,python,13.670113726851852
18375,Siana,8.0,1.0629573706261297e-06,0.6666666666666666,43 days 16:11:49.277000,python,43.674875891203705
18376,Sianna,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:10.454000,python,0.00012099537037037038
18377,Sianni,22.0,2.9231327692218568e-06,1.8333333333333333,273 days 08:39:13.876000,python,273.3605772685185
18378,Siara,212.0,2.8168370321592437e-05,17.666666666666668,117 days 15:12:28.374000,python,117.63366173611111
18379,Siarra,7.0,9.300876992978635e-07,0.5833333333333334,269 days 23:51:32.317000,python,269.99412403935185
18380,Sibley,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:02:04.809000,python,0.001444548611111111
18381,Sibora,23.0,3.056002440550123e-06,1.9166666666666667,12 days 06:11:01.411000,python,12.257655219907408
18382,Sibyl,8.0,1.0629573706261297e-06,0.6666666666666666,75 days 13:05:26.384000,python,75.54544425925926
18384,Sid,70.0,9.300876992978635e-06,5.833333333333333,6 days 08:18:34.592000,python,6.346233703703704
18385,Sidahmed,39.0,5.181917181802382e-06,3.25,146 days 16:50:04.599000,python,146.70144211805555
18386,Sidda,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:42.499000,python,0.0011863310185185184
18387,Siddhanth,5.0,6.643483566413311e-07,0.4166666666666667,86 days 17:35:02.668000,python,86.73266976851852
18388,Siddharta,58.0,7.70644093703944e-06,4.833333333333333,160 days 15:58:28.535000,python,160.66560804398148
18389,Siddhartha,9.0,1.1958270419543959e-06,0.75,48 days 15:42:40.242000,python,48.65463243055556
18390,Siddiq,2.0,2.657393426565324e-07,0.16666666666666666,2 days 12:05:43.572000,python,2.5039765277777777
18391,Sidi,8.0,1.0629573706261297e-06,0.6666666666666666,25 days 07:29:13.749000,python,25.3119646875
18392,Sidia,17.0,2.2587844125805255e-06,1.4166666666666667,143 days 21:46:56.674000,python,143.90760039351852
18394,Sidonio,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 00:10:30.862000,python,0.007301643518518519
18395,Sidrah,18.0,2.3916540839087917e-06,1.5,10 days 22:50:35.961000,python,10.951805104166667
18396,Sidratul,7.0,9.300876992978635e-07,0.5833333333333334,0 days 00:03:56.706000,python,0.002739652777777778
18397,Sidy,10.0,1.3286967132826622e-06,0.8333333333333334,232 days 07:00:00.388000,python,232.29167115740742
18398,Siegfried,85.0,1.1293922062902629e-05,7.083333333333333,8 days 18:40:26.314000,python,8.778082337962964
18399,Sienna,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:20.203000,python,0.00023383101851851852
18400,Siennarose,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:30.027000,python,0.0003475347222222222
18401,Siera,8.0,1.0629573706261297e-06,0.6666666666666666,80 days 20:08:36.488000,python,80.8393112037037
18402,Sierra,7.0,9.300876992978635e-07,0.5833333333333334,122 days 23:52:00.918000,python,122.99445506944444
18403,Sifa,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:16:07.558000,python,0.011198587962962962
18405,Sig,136.0,1.8070275300644204e-05,11.333333333333334,10 days 09:54:16.366000,python,10.412689421296296
18407,Signe,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:04:44.536000,python,0.0032932407407407407
18408,Signy,3.0,3.9860901398479863e-07,0.25,0 days 00:02:08.457000,python,0.0014867708333333334
18409,Sigourney,37.0,4.91617783914585e-06,3.0833333333333335,146 days 05:48:13.839000,python,146.24182684027778
18410,Sigrid,12.0,1.5944360559391945e-06,1.0,71 days 20:36:09.741000,python,71.85844607638889
18413,Siler,2.0,2.657393426565324e-07,0.16666666666666666,32 days 19:40:14.555000,python,32.81961290509259
18414,Silly,121.0,1.6077230230720212e-05,10.083333333333334,40 days 00:46:17.185000,python,40.03214334490741
18415,Silvan,52.0,6.909222909069843e-06,4.333333333333333,40 days 22:13:29.695000,python,40.92603813657407
18416,Silvano,412.0,5.474230458724568e-05,34.333333333333336,207 days 12:54:35.411000,python,207.53790984953704
18417,Silvanus,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:02:43.415000,python,0.001891377314814815
18418,Silver,79.0,1.0496704034933031e-05,6.583333333333333,92 days 15:14:23.927000,python,92.63499915509259
18419,Silveri,288.0,3.826646534254067e-05,24.0,245 days 11:18:09.161000,python,245.4709393634259
18420,Silvestre,54.0,7.174962251726376e-06,4.5,35 days 11:38:30.936000,python,35.485080277777776
18422,Silvia,299.0,3.9728031727151596e-05,24.916666666666668,51 days 20:09:15.728000,python,51.83976537037037
18424,Silviano,3.0,3.9860901398479863e-07,0.25,3 days 00:38:57.233000,python,3.0270513078703702
18425,Silvie,41.0,5.447656524458915e-06,3.4166666666666665,8 days 22:39:50.419000,python,8.94433355324074
18426,Silvino,317.0,4.211968581106039e-05,26.416666666666668,76 days 04:20:57.005000,python,76.18121533564815
18427,Silvio,61.0,8.10504995102424e-06,5.083333333333333,65 days 21:05:56.746000,python,65.87912900462963
18428,Silviu,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:26.165000,python,0.0009972800925925926
18429,Sima,13.0,1.7273057272674607e-06,1.0833333333333333,2 days 13:55:26.472000,python,2.5801675
18430,Simao,9.0,1.1958270419543959e-06,0.75,50 days 03:23:03.460000,python,50.141012268518516
18431,Simba,45.0,5.97913520977198e-06,3.75,1 days 21:23:00.090000,python,1.890973263888889
18432,Simcha,29.0,3.85322046851972e-06,2.4166666666666665,0 days 00:48:27.819000,python,0.0336553125
18433,Simeon,247.0,3.2818808818081754e-05,20.583333333333332,130 days 10:54:16.803000,python,130.45436114583333
18434,Simere,28.0,3.720350797191454e-06,2.3333333333333335,0 days 00:43:49.681000,python,0.030436122685185186
18435,Simisola,3.0,3.9860901398479863e-07,0.25,31 days 07:59:35.232000,python,31.333046666666668
18436,Simo,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:08:41.173000,python,0.006032094907407407
18437,Simon,16.0,2.1259147412522594e-06,1.3333333333333333,14 days 19:50:22.172000,python,14.82664550925926
18438,Simona,20.0,2.6573934265653244e-06,1.6666666666666667,44 days 14:51:14.701000,python,44.61892015046296
18439,Simone,183.0,2.4315149853072717e-05,15.25,196 days 09:21:32.991000,python,196.3899651736111
18440,Simplicio,9.0,1.1958270419543959e-06,0.75,0 days 00:06:49.740000,python,0.004742361111111111
18441,Simra,19.0,2.5245237552370583e-06,1.5833333333333333,0 days 01:58:17.057000,python,0.08214186342592593
18442,Simrah,3.0,3.9860901398479863e-07,0.25,0 days 00:01:17.236000,python,0.0008939351851851852
18443,Simrat,7.0,9.300876992978635e-07,0.5833333333333334,0 days 00:08:18.654000,python,0.005771458333333333
18444,Sina,4.0,5.314786853130648e-07,0.3333333333333333,1 days 12:56:25.278000,python,1.5391814583333334
18445,Sinai,18.0,2.3916540839087917e-06,1.5,0 days 03:09:34.760000,python,0.13165231481481482
18446,Sinan,33.0,4.384699153832785e-06,2.75,210 days 05:50:55.288000,python,210.24369546296296
18447,Sinatra,31.0,4.118959811176253e-06,2.5833333333333335,261 days 01:29:28.015000,python,261.06212980324074
18449,Sindulfo,49.0,6.510613895085045e-06,4.083333333333333,2 days 20:56:10.979000,python,2.8723492939814816
18452,Sinesio,46.0,6.112004881100246e-06,3.8333333333333335,56 days 04:33:40.709000,python,56.190054502314815
18454,Siniyah,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:12.425000,python,0.00014380787037037037
18455,Sinue,77.0,1.0230964692276498e-05,6.416666666666667,234 days 03:21:12.090000,python,234.1397232638889
18456,Sinuhe,133.0,1.7671666286659408e-05,11.083333333333334,56 days 13:31:13.790000,python,56.56335405092592
18457,Siobhan,86.0,1.1426791734230894e-05,7.166666666666667,164 days 05:26:50.131000,python,164.22696910879628
18458,Sion,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:00:33.032000,python,0.0003823148148148148
18459,Siona,322.0,4.2784034167701724e-05,26.833333333333332,191 days 09:53:39.006000,python,191.41225701388888
18460,Sione,214.0,2.843410966424897e-05,17.833333333333332,30 days 06:28:22.819000,python,30.26970855324074
18461,Sionna,52.0,6.909222909069843e-06,4.333333333333333,240 days 00:27:12.178000,python,240.01889094907406
18462,Siosifa,2.0,2.657393426565324e-07,0.16666666666666666,1 days 20:36:41.348000,python,1.858811898148148
18465,Sirat,50.0,6.6434835664133105e-06,4.166666666666667,269 days 10:46:05.283000,python,269.44867225694446
18466,Siraya,8.0,1.0629573706261297e-06,0.6666666666666666,44 days 00:17:44.302000,python,44.01231831018519
18467,Sirena,66.0,8.76939830766557e-06,5.5,7 days 16:59:37.136000,python,7.708068703703704
18468,Sirenity,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:01:13.286000,python,0.0008482175925925926
18470,Siricio,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:23.819000,python,0.00027568287037037036
18471,Siriman,12.0,1.5944360559391945e-06,1.0,0 days 00:02:42.073000,python,0.0018758449074074075
18472,Sirio,13.0,1.7273057272674607e-06,1.0833333333333333,3 days 20:28:16.475000,python,3.8529684606481482
18473,Sirius,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 00:20:15.580000,python,0.014069212962962962
18474,Sirking,13.0,1.7273057272674607e-06,1.0833333333333333,12 days 20:59:15.564000,python,12.874485694444445
18476,Sisinio,6.0,7.972180279695973e-07,0.5,61 days 06:13:34.111000,python,61.25942258101852
18477,Sisira,29.0,3.85322046851972e-06,2.4166666666666665,107 days 07:38:30.244000,python,107.31840560185185
18478,Sita,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:08:34.490000,python,0.005954745370370371
18479,Sitara,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:50.264000,python,0.0005817592592592593
18480,Sivan,12.0,1.5944360559391945e-06,1.0,1 days 20:35:34.131000,python,1.8580339236111112
18481,Sixte,107.0,1.4217054832124485e-05,8.916666666666666,29 days 01:15:19.018000,python,29.052303449074074
18482,Sixto,3.0,3.9860901398479863e-07,0.25,40 days 15:31:36.666000,python,40.64695215277778
18484,Siyana,124.0,1.6475839244705012e-05,10.333333333333334,2 days 15:08:20.534000,python,2.6307932175925925
18485,Siyanna,3.0,3.9860901398479863e-07,0.25,6 days 23:42:18.965000,python,6.987719502314815
18486,Siyon,105.0,1.3951315489467952e-05,8.75,173 days 20:40:49.643000,python,173.86168568287036
18487,Siyona,6.0,7.972180279695973e-07,0.5,17 days 12:42:59.636000,python,17.529856898148147
18488,Siyuan,13.0,1.7273057272674607e-06,1.0833333333333333,170 days 06:04:52.948000,python,170.25339060185186
18490,Skailynn,3.0,3.9860901398479863e-07,0.25,0 days 00:03:56.865000,python,0.0027414930555555556
18491,Skanda,50.0,6.6434835664133105e-06,4.166666666666667,54 days 10:24:42.128000,python,54.43382092592593
18492,Skarlet,63.0,8.370789293680771e-06,5.25,5 days 00:30:14.821000,python,5.021004872685185
18493,Skarlett,7.0,9.300876992978635e-07,0.5833333333333334,0 days 00:01:12.226000,python,0.000835949074074074
18494,Ski,24.0,3.188872111878389e-06,2.0,120 days 11:11:28.151000,python,120.46629804398148
18495,Skii,31.0,4.118959811176253e-06,2.5833333333333335,134 days 21:52:34.510000,python,134.91151053240742
18496,Skilyn,23.0,3.056002440550123e-06,1.9166666666666667,136 days 14:06:44.435000,python,136.58801429398147
18497,Skip,17.0,2.2587844125805255e-06,1.4166666666666667,7 days 22:10:11.461000,python,7.923743761574074
18498,Skyanna,12.0,1.5944360559391945e-06,1.0,70 days 10:00:38.962000,python,70.41711761574074
18500,Skyelynn,10.0,1.3286967132826622e-06,0.8333333333333334,0 days 00:02:52.438000,python,0.001995810185185185
18501,Skyla,6.0,7.972180279695973e-07,0.5,44 days 04:59:25.318000,python,44.20793192129629
18502,Skylaa,762.0,0.00010124668955213886,63.5,206 days 07:39:56.784000,python,206.31940722222222
18503,Skylar,25.0,3.3217417832066552e-06,2.0833333333333335,122 days 03:27:24.423000,python,122.14403267361111
18504,Skylarrose,6.0,7.972180279695973e-07,0.5,0 days 04:16:57.416000,python,0.17844231481481482
18505,Skylee,9.0,1.1958270419543959e-06,0.75,270 days 03:39:20.304000,python,270.1523183333333
18507,Skyler,12.0,1.5944360559391945e-06,1.0,65 days 01:31:00.704000,python,65.06320259259259
18508,Skyllar,10.0,1.3286967132826622e-06,0.8333333333333334,0 days 00:04:42.103000,python,0.0032650810185185187
18509,Skylyn,10.0,1.3286967132826622e-06,0.8333333333333334,34 days 02:04:05.775000,python,34.08617795138889
18510,Skylynne,24.0,3.188872111878389e-06,2.0,122 days 23:35:44.880000,python,122.98315833333334
18511,Slate,34.0,4.517568825161051e-06,2.8333333333333335,42 days 04:30:10.548000,python,42.18762208333333
18512,Slater,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:12.225000,python,0.00014149305555555557
18513,Slavi,20.0,2.6573934265653244e-06,1.6666666666666667,117 days 10:45:47.397000,python,117.44846524305555
18515,Slayde,13.0,1.7273057272674607e-06,1.0833333333333333,7 days 00:27:53.483000,python,7.0193690162037035
18516,Slayden,21.0,2.7902630978935906e-06,1.75,75 days 06:14:53.764000,python,75.26034449074074
18518,Sliman,56.0,7.440701594382908e-06,4.666666666666667,1 days 06:42:03.840000,python,1.279211111111111
18519,Slimane,12.0,1.5944360559391945e-06,1.0,0 days 00:30:02.647000,python,0.020863969907407406
18520,Sloan,4.0,5.314786853130648e-07,0.3333333333333333,72 days 01:25:13.166000,python,72.05918016203704
18521,Sloka,2.0,2.657393426565324e-07,0.16666666666666666,143 days 21:15:07.351000,python,143.8855017476852
18522,Smail,9.0,1.1958270419543959e-06,0.75,18 days 00:24:43.957000,python,18.01717542824074
18523,Smain,14.0,1.860175398595727e-06,1.1666666666666667,45 days 19:40:53.350000,python,45.82006192129629
18524,Smaine,22.0,2.9231327692218568e-06,1.8333333333333333,85 days 04:06:40.716000,python,85.17130458333334
18525,Smaran,6.0,7.972180279695973e-07,0.5,1 days 01:13:52.036000,python,1.051296712962963
